"gene_name","isoform_id","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","gene_value_1","gene_value_2","iso_value_1","iso_value_2"
"KRAS","ENST00000688940.1",0.0151934426229508,0.00982972972972973,-0.00536371289322109,0.999634461398582,0.999634461398582,17.7590514179505,22.414894972981,0.227258756220759,0.241916224747483
"KRAS","ENST00000894155.1",0.00991311475409836,0.0133378378378378,0.00342472308373948,0.999634461398582,0.999634461398582,17.7590514179505,22.414894972981,0.193705125689105,0.306923324291118
"KRAS","ENST00000256078.10",0.128450819672131,0.12507027027027,-0.00338054940186089,0.999634461398582,0.999634461398582,17.7590514179505,22.414894972981,2.20726637389018,2.93296625846151
"MAGI3","ENST00000912117.1",0.0220196721311475,0.0436594594594595,0.0216397873283119,0.999634461398582,0.999634461398582,33.6668302491396,29.599141839869,0.653128733106202,1.30853579436966
"MAGI3","ENST00000477955.1",0.51884262295082,0.500045945945946,-0.0187966770048736,0.999634461398582,0.999634461398582,33.6668302491396,29.599141839869,18.0188705899098,15.2696512393862
"MAGI3","ENST00000369617.8",0.010844262295082,0.0233864864864865,0.0125422241914045,0.999634461398582,0.999634461398582,33.6668302491396,29.599141839869,0.422305067658859,0.659665849941019
"MAGI3","ENST00000486456.1",0.0620655737704918,0.0516783783783784,-0.0103871953921134,0.999979394337262,0.999634461398582,33.6668302491396,29.599141839869,2.12745768847675,1.73379879550757
"MAGI3","ENST00000369615.5",0.0131540983606557,0.00602162162162162,-0.00713247673903412,0.999634461398582,0.999634461398582,33.6668302491396,29.599141839869,0.310966669840663,0.127617053604535
"MAGI3","ENST00000955188.1",0.014044262295082,0.00738918918918919,-0.00665507310589278,0.999634461398582,0.999634461398582,33.6668302491396,29.599141839869,0.414741871885499,0.196631899560777
"MAGI3","ENST00000369611.4",0.0444311475409836,0.0405756756756757,-0.00385547186530794,0.999634461398582,0.999634461398582,33.6668302491396,29.599141839869,1.42059155169954,1.12560541683728
"MAGI3","ENST00000307546.14",0.314055737704918,0.310516216216216,-0.00353952148870179,0.999634461398582,0.999634461398582,33.6668302491396,29.599141839869,10.2877907195024,8.80451250143834
"MAP2K4","ENST00000353533.10",0.231337704918033,0.338427027027027,0.107089322108994,0.999634461398582,0.999634461398582,19.9536720782963,22.8973594937047,4.53960762798382,6.44580767995693
"MAP2K4","ENST00000581941.5",0.0831,0.130059459459459,0.0469594594594595,0.999634461398582,0.999634461398582,19.9536720782963,22.8973594937047,1.88311721895285,5.08496810276569
"MAP2K4","ENST00000582377.1",0.118181967213115,0.0825324324324324,-0.0356495347806823,0.999634461398582,0.999634461398582,19.9536720782963,22.8973594937047,2.37684107493305,1.82634418487892
"MAP2K4","ENST00000937444.1",0.0592147540983607,0.0243945945945946,-0.0348201595037661,0.999634461398582,0.999634461398582,19.9536720782963,22.8973594937047,1.01989530129199,0.447021117474961
